Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,QGE613,QGE614,QGE615,QGE637,QGE638,QGE639,QGE661,QGE662,QGE663,QGE742,QGE743,QGE744,QGE760,QGE761,QGE762,QGE685,QGE686,QGE687,QGE621,QGE622,QGE623,QGE645,QGE646,QGE647,QGE669,QGE670,QGE671,QGE748,QGE749,QGE750,QGE766,QGE767,QGE768,QGE693,QGE694,QGE695
570.1615299,28,29,12,1,0,0,0,0,CHON,Lignin,571.1688063,0.295997384,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7267838.5,0,0,0,7069242.5,7185995.5,0,0,0,0
570.1689874,0,0,0,0,0,0,0,0,,None,571.1762638,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031358,0,0,0,0,6975998,6830484.5,0,0,0,0,0,0,0,0
570.2051537,33,34,6,1,0,0,1,0,CHONP,Lignin,571.2124302,-0.097753161,5,7063913.5,8223141.5,7029212.5,8680530,8909513,7412511.5,6778035,0,6995373.5,0,0,0,0,0,0,0,0,0,7344894.5,7956761.5,0,8245828.5,6975709.5,7632846.5,6914957,7782662.5,6919673.5,0,8336212.5,7807917.5,0,0,0,0,0,0
570.2414949,34,38,5,1,0,0,1,0,CHONP,Lignin,571.2487714,-0.020166238,2,7643505,8346016,8509922,9196637,7617225.5,8438562,6919349.5,7062344,8498611,0,0,0,0,0,0,0,0,0,7899913,9191713,0,9232971,7874795.5,9293788,7757725.5,9224453,8082933,0,7916372.5,9210797,8230444.5,6943287,0,0,0,0
571.0628706,0,0,0,0,0,0,0,0,,None,572.070147,0,5,0,0,7062121,0,0,0,0,0,0,0,0,0,0,0,6743574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.0728893,26,20,15,0,0,0,0,0,CHO,ConHC,572.0801658,0.094730996,5,7447069.5,8558884,0,8916329,7765723.5,7457629.5,0,0,6822440.5,7728271,0,0,6805217.5,0,7691797,0,0,0,0,0,0,7906019.5,7033392,0,0,7819487,8398225,7021058.5,0,0,7867800.5,8318303,9193532,0,0,0
571.0879237,30,20,12,0,0,0,0,0,CHO,ConHC,572.0952002,0.482355853,5,0,0,0,0,0,0,6956279.5,0,0,0,0,0,0,7028307,0,0,6623222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7422009.5,0,6843324,6759100
571.0966838,35,17,3,4,0,0,1,0,CHONP,ConHC,572.1039602,-0.232973109,5,0,0,0,0,0,0,0,0,0,0,0,8261489,0,0,0,0,0,7808998.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.0991796,0,0,0,0,0,0,0,0,,None,572.106456,0,4,0,0,0,0,0,7979871.5,0,0,0,7222413,0,0,0,7014993.5,8068626,0,7397367,0,0,0,0,0,0,7602454.5,0,0,6886798,6892037.5,0,0,7095700,7740760,7577656,6768556.5,0,0
571.1067201,31,24,9,0,0,1,0,0,CHOS,ConHC,572.1139966,0.186106442,7,0,0,0,0,0,0,0,0,0,0,0,9113458,0,0,0,0,0,7587812.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.1092285,27,24,14,0,0,0,0,0,CHO,Lignin,572.116505,0.175713741,6,9853477,9128222,6986353,11787636,9585372,8434528,8230137,7273083,8418862,0,0,0,12121810,8772176,8762897,0,8048631.5,0,0,0,0,9990890,10115646,8368410,7973157.5,10494173,10904973,10244615,8422229,0,9848210,11095382,10850358,8538028,7826364.5,8534709
571.1114446,29,24,5,4,0,2,0,0,CHONS,Lignin,572.118721,0.157743735,8,0,0,0,0,0,0,0,0,0,16209036,19013604,0,0,0,0,0,0,0,9243646,12014031,0,0,0,0,0,0,0,0,0,18504600,0,0,0,0,0,0
571.120368,0,0,0,0,0,0,0,0,,None,572.1276445,0,7,7631399,6811933,6963826.5,9223544,9147101,7449441,0,0,6884911,8395916,0,0,7454413.5,9431631,7792144,0,6629368,0,0,0,0,9077484,6797890.5,7442718.5,7508266.5,8319196.5,7980427.5,9036296,0,7420824.5,8062352,7703890.5,7303220,6967212,0,0
571.142425,24,32,10,2,0,2,0,0,CHONS,Lignin,572.1497014,0.236290617,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.1430854,32,28,8,0,0,1,0,0,CHOS,Lignin,572.1503618,0.221474303,6,0,0,0,0,0,0,0,0,0,0,0,7044981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.1455755,28,28,13,0,0,0,0,0,CHO,Lignin,572.152852,0.242973476,6,6765100.5,0,0,7992704,7852765,0,7937276,7531122.5,0,8608906,0,0,10380995,0,6800909,0,6742010,0,8074247.5,7928277.5,0,8602353,7690828.5,0,0,8372443.5,9422216,7502347,8807252,0,7587211.5,8301900,7793712,7253932,0,7252650
571.2004181,30,36,9,0,0,1,0,0,CHOS,Lignin,572.2076946,0.539821522,4,0,0,7006847.5,0,0,7056230.5,0,0,0,0,0,0,0,0,0,0,0,0,0,7082464.5,0,6832890.5,0,0,0,0,0,0,7433044,0,0,7068989.5,0,0,0,0
572.0469642,28,15,13,1,0,0,0,0,CHON,ConHC,573.0542407,0.172612591,5,0,7311504,0,0,0,0,0,0,0,0,0,0,0,0,8717744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500891,6836117.5,0,0,0
572.068189,25,19,15,1,0,0,0,0,CHON,ConHC,573.0754654,0.006157771,4,0,6797452.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6914326,0,0,0,0,0,0,0,0,0
572.0807683,0,0,0,0,0,0,0,0,,None,573.0880448,0,3,0,0,0,0,0,0,0,0,0,0,0,8536011,0,0,0,0,0,9684766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.0833291,29,19,12,1,0,0,0,0,CHON,ConHC,573.0906056,0.208490076,6,8657644,9433226,9616143,6848172.5,9196276,9903014,7812418,8126866.5,8105653,9643072,8376089.5,0,8783154,9150937,11034028,6897424.5,8863796,0,0,7479952.5,0,9413530,8960958,9069181,9370332,8806577,9221396,7823996.5,8614732,8780670,11281634,12479569,10885007,10403747,9771984,10234242
572.1045528,26,23,14,1,0,0,0,0,CHON,Lignin,573.1118293,0.043882825,5,9560816,7514247,7678738.5,9776819,8524533,7265191,0,6748557,7438008,0,0,0,0,8624598,6872489.5,0,6776885,0,0,7410325,0,6895517.5,7789510,7586437,7099109.5,7725231.5,8799505,9140863,0,6912893.5,7761118.5,8780875,9023371,0,7275472.5,7299451
572.1171598,34,23,6,1,0,1,0,0,CHONS,ConHC,573.1244362,0.300020064,4,0,0,0,0,0,0,0,0,0,0,0,7489486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.1196425,0,0,0,0,0,0,0,0,,None,573.1269189,0,3,0,0,0,0,0,0,7322948.5,0,0,0,0,0,6761762.5,7158228,0,0,6901814,0,0,0,0,0,0,0,0,0,0,7107200.5,0,7025533.5,0,7675975.5,7604104.5,7421858,6998993,8153462
572.1409299,27,27,13,1,0,0,0,0,CHON,Lignin,573.1482063,0.058662708,6,0,0,0,7397055,8051445.5,0,0,0,0,7463995,0,0,0,6775249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6771331,0,0,0,0,7433093,0,6747089.5,0
572.1491985,0,0,0,0,0,0,0,0,,None,573.156475,0,4,0,0,0,0,0,0,0,0,0,0,0,6688720.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.064677,35,15,5,2,0,0,1,0,CHONP,ConHC,574.0719535,-0.166139597,5,0,0,0,0,0,0,0,0,0,0,0,7016482.5,0,0,0,0,0,8119890.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.0672437,24,23,7,4,0,2,1,0,CHONSP,Lignin,574.0745202,0.099012557,4,6678450,0,7895981,0,0,8121324.5,0,0,0,0,0,0,7682953.5,8302935.5,10059078,0,8478830,0,0,0,0,9598024,8344900.5,8471522,7933075.5,8233092,8258710.5,0,7191355,6820702.5,9507887,10437443,10303197,7661461,10001372,9003077
573.0758802,34,15,4,4,0,0,1,0,CHONP,ConHC,574.0831566,-0.113467737,7,0,0,0,0,0,0,0,0,0,0,0,8255523.5,0,0,0,0,0,7110224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.0784722,0,0,0,0,0,0,0,0,,None,574.0857487,0,5,9149364,7901168.5,9577391,7509994.5,0,10087405,6813065.5,9441442,6979388.5,7472106.5,0,0,8078212.5,9304406,10923333,0,8953966,0,0,0,0,8014922,8883529,8416230,7404696.5,7024771,8211605,7467763.5,7054139,0,9167917,10074944,9840347,9219989,8420316,8726593
573.0885908,26,22,15,0,0,0,0,0,CHO,Lignin,574.0958673,0.004823557,4,7594934.5,8183791,7556016.5,9109485,8747792,0,0,0,0,7470057.5,0,0,6864768,6668628.5,7306563.5,0,0,0,0,0,0,7597131.5,8273229,0,0,7442563,7513235.5,0,0,0,7478315,8948541,0,0,0,6637630
573.101044,34,22,7,0,0,1,0,0,CHOS,ConHC,574.1083204,0.528320296,7,0,0,0,0,0,0,0,0,0,0,0,6725669.5,0,0,0,0,0,7493194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.1036153,25,27,6,4,0,2,1,0,CHONSP,Lignin,574.1108917,0.123293334,3,0,0,0,7585778,0,7887855,0,0,0,6750184.5,6762047.5,0,8033145.5,7342418.5,7785794,0,7417968,0,0,0,0,8053838,7275859,0,6970531.5,6957186,7398545.5,0,0,0,7144488.5,9464633,7395030.5,7958420.5,7255004.5,7432249
573.1122815,35,19,3,4,0,0,1,0,CHONP,ConHC,574.119558,-0.141082217,6,0,0,0,0,0,0,0,0,0,0,0,6764582.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.1148808,0,0,0,0,0,0,0,0,,None,574.1221573,0,4,7007163.5,0,0,0,0,6865904,0,6969497,6905665.5,8393703,7540285,0,7408501,7670097,7122241,0,8257648.5,0,0,0,0,7615568,0,0,0,0,0,8219384,7287610,0,7189542.5,8143670,7603924.5,0,8682461,8417333
573.124942,27,26,14,0,0,0,0,0,CHO,Lignin,574.1322185,0.064533128,6,8596414,0,0,8726521,8514322,7105520.5,0,0,6969155,8586214,0,0,8381296.5,6993231.5,6880576,0,0,0,0,7773024.5,0,7832658,9137499,0,6829229,8171649,8160399,8411897,7148346,0,7744548.5,8663859,0,0,7842781,0
573.1461193,24,30,16,0,0,0,0,0,CHO,Tannin,574.1533957,-0.018838007,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6923109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573.161363,28,30,13,0,0,0,0,0,CHO,Lignin,574.1686394,0.002813801,5,0,0,0,6936580.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7283560,0,8242264.5,7064938,0,0,0,0,0,0,6933339,0,0,0,0,0,0
574.060105,32,17,8,1,0,1,0,0,CHONS,ConHC,575.0673815,0.18391447,6,0,0,0,0,0,0,0,0,0,0,0,7383161.5,0,0,0,0,0,7214464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.0626712,28,17,13,1,0,0,0,0,CHON,ConHC,575.0699476,0.073071229,5,10611831,9955159,11439179,8460579,9454384,10411061,7626189,8998834,8044480,10867599,0,0,8587735,9668812,10521823,0,9339046,0,0,7531547.5,0,10953973,8609491,10485064,8994381,9375831,10525716,9261929,7605025,0,10085240,12204587,12588577,10780547,11058144,10708734
574.0713641,31,17,7,3,0,1,0,0,CHONS,ConHC,575.0786405,0.139222885,5,0,0,0,0,0,0,0,0,0,0,0,6985850.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.0839111,25,21,15,1,0,0,0,0,CHON,Lignin,575.0911875,-0.119145764,6,0,0,0,0,6767408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.0964412,33,21,7,1,0,1,0,0,CHONS,ConHC,575.1037176,0.269681546,4,0,0,0,0,0,0,0,0,0,0,0,9799805,0,0,0,0,0,10474872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.099033,29,21,12,1,0,0,0,0,CHON,ConHC,575.1063095,0.114171883,6,10120318,9592658,9843793,8458543,9917233,10038327,8941007,10379177,10227653,11535244,8711526,0,9408967,10016967,12786908,0,10600616,0,6850369,8186915,0,11547899,9813730,10339669,8541789,9494613,10605583,9139053,9089824,8522552,11039601,11033120,11982362,10096514,11103200,8505074
574.1081792,40,17,4,1,0,0,0,0,CHON,ConHC,575.1154556,0.525838051,6,0,0,0,0,0,0,0,0,0,0,0,8894590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574.1202971,26,25,14,1,0,0,0,0,CHON,Lignin,575.1275735,-0.120023611,6,0,0,0,7516469,7531313.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7298060.5,0,0,0,0,0,0,0,0,0
574.1354475,30,25,11,1,0,0,0,0,CHON,Lignin,575.142724,0.063780063,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6975657.5,0,0,0,0,0,6625008.5,0,0,0,0,0,0,0,0,7191062,6854162.5,0,0,0
574.2001387,32,34,7,1,0,0,1,0,CHONP,Lignin,575.2074152,-0.219394246,4,0,0,0,6893902.5,7553844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6754058.5,0,0,0,0,0,0,0,0,0,0,0,0,0
574.2152503,36,34,4,1,0,0,1,0,CHONP,UnsatHC,575.2225267,0.031917996,3,0,0,7246947,0,0,6740032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008975.5,0,0,0,0,0,0,0,6906675,0,0,0,0,0,0
575.0465861,28,16,14,0,0,0,0,0,CHO,ConHC,576.0538625,0.247716334,6,0,0,0,0,0,7251069,0,0,0,0,0,0,0,7837753.5,7699578.5,0,0,0,0,0,0,7441822,7522400.5,7898791.5,0,0,0,0,0,0,8139457.5,8868111,8721757,7722862,7642075.5,8005045
575.0577812,0,0,0,0,0,0,0,0,,None,576.0650577,0,6,0,7487163,7384295.5,0,6648659,7670910,0,0,0,7177003.5,0,0,0,7952440,7150713.5,0,0,0,0,0,0,0,0,0,7546883,0,7764879.5,0,0,0,7164607.5,8231180,7669083,0,0,7826865.5
575.0803125,35,17,5,2,0,0,1,0,CHONP,ConHC,576.0875889,-0.14019528,5,0,0,0,0,0,0,0,0,0,0,0,9312465,0,0,0,0,0,9536676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.0829049,29,20,13,0,0,0,0,0,CHO,ConHC,576.0901814,0.363370737,4,8774974,9590455,9276651,9058917,10068820,9510016,8588816,9068215,7572549,8643369,0,0,10342422,10606644,10886263,0,9969884,0,6744145.5,8664295,0,10823076,8296559.5,9459381,9224206,9492522,11121548,8166369,8647421,7361294,11018939,10914053,12731734,10452845,8879067,10208681
575.0915339,34,17,4,4,0,0,1,0,CHONP,ConHC,576.0988104,-0.119403372,7,0,0,0,0,0,0,0,0,0,0,0,10508498,0,0,0,0,0,9270434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.0941544,0,0,0,0,0,0,0,0,,None,576.1014309,0,6,10976576,10372789,10976493,10719849,9282388,11771009,7616016.5,9346740,9437255,10154792,7599240.5,0,9306129,11147314,11443318,0,9961693,0,6584404.5,8660201,0,10214822,9359476,10516153,8536083,8548393,10306443,9622498,9765629,8086285.5,9341625,10340609,11060564,10080109,8512475,9860517
575.1043237,26,24,15,0,0,0,0,0,CHO,Lignin,576.1116001,-0.138944739,6,0,6993587.5,7453934.5,8618604,7445333,0,0,0,0,7201574.5,0,0,7618572.5,0,6685813,0,0,0,0,8307947.5,0,0,0,0,0,0,0,0,0,0,7723703,7002366.5,7951697.5,6784876.5,0,0
575.1166705,36,21,4,2,0,0,1,0,CHONP,ConHC,576.123947,-0.09252328,6,0,0,0,0,0,0,0,0,0,0,0,6623444,0,0,0,0,0,8086684.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.1193311,30,24,12,0,0,0,0,0,CHO,Lignin,576.1266076,0.292676972,5,0,0,0,0,0,0,6872594,6909614,0,0,0,0,7700486,0,7130227.5,0,7340254,0,0,0,0,7009706,0,0,0,6897704,7283591,0,8581884,0,7156404,0,7388494.5,6741868,0,0
575.1279486,35,21,3,4,0,0,1,0,CHONP,ConHC,576.1352251,-0.170125046,6,0,0,0,0,0,0,0,0,0,0,0,7588053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.1305603,0,0,0,0,0,0,0,0,,None,576.1378367,0,5,0,0,6751475,0,7295830,0,0,0,0,7279396,0,0,7397377,0,6767730,0,7387358.5,0,0,0,0,7252396,0,7087813.5,0,0,7340933.5,0,0,0,7664306,0,0,7032684,0,0
575.1406411,27,28,14,0,0,0,0,0,CHO,Lignin,576.1479176,-0.020757362,5,0,0,0,8344183.5,0,0,0,0,0,7506723,0,0,0,0,0,0,0,0,0,6941938.5,0,7407022,7204999,0,0,0,6812548,7539687.5,0,0,0,0,7249226.5,0,0,0
575.1770684,28,32,13,0,0,0,0,0,CHO,Lignin,576.1843449,-0.093306671,7,0,0,0,6662787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.2106906,35,33,4,2,0,0,1,0,CHONP,UnsatHC,576.2179671,-0.300203933,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6975202,0,0,0,0,0,0,0,0,0,0,0,0
575.3771399,34,56,5,0,0,1,0,0,CHOS,Lipid,576.3844164,0.74472279,1,0,0,0,0,0,0,0,0,0,0,0,7667946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575.3799759,30,56,10,0,0,0,0,0,CHO,Protein,576.3872524,0.165877277,2,0,0,0,0,0,0,0,0,0,0,9587784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.0419162,27,15,14,1,0,0,0,0,CHON,ConHC,577.0491927,0.106605421,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7294876.5,6970390,0,0,0,0,0,0,0,0,0,0,0,6875914,0,0,0,0,0,8254607.5,7294805,0,7226467.5
576.0756889,32,19,8,1,0,1,0,0,CHONS,ConHC,577.0829654,0.297829108,5,0,0,0,0,0,0,0,0,0,0,0,9988389,0,0,0,0,0,9700299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.0782932,28,19,13,1,0,0,0,0,CHON,ConHC,577.0855696,0.121395626,6,11111933,13477402,12758406,10871710,10994556,11599050,8642125,10640833,10629316,11993790,7611305.5,0,10755677,12199831,11197458,0,11329807,0,6910307.5,10231214,0,9938508,10396165,12306454,10283456,11796479,12792581,10454101,10556113,8121054.5,11452930,13527008,12899464,12226388,10439630,13505623
576.0868861,0,0,0,0,0,0,0,0,,None,577.0941626,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7791560.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.1120364,35,20,4,3,0,0,1,0,CHONP,ConHC,577.1193129,-0.295011173,3,0,0,0,0,0,0,0,0,0,0,0,8395048,0,0,0,0,0,9188291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.1146431,29,23,12,1,0,0,0,0,CHON,ConHC,577.1219195,0.183109021,6,8713732,8535572,9317772,9069481,7529341.5,9571533,8539728,8646072,7338184.5,8929978,0,0,9633356,8222609,9571342,0,8978705,0,7647597.5,8811957,0,9174610,8983060,10086435,8368592,9289725,10713856,8373337.5,8450768,8743645,9292283,10913749,10187904,10585939,10824654,10675275
576.1231929,0,0,0,0,0,0,0,0,,None,577.1304694,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7590848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.1468291,0,0,0,0,0,0,0,0,,None,577.1541055,0,4,0,0,0,0,7406462.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029237,0,0,0,0,0
576.2301849,25,39,14,1,0,0,0,0,CHON,AminoSugar,577.2374614,-0.704082998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6826381.5,7411148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576.2308836,36,36,4,1,0,0,1,0,CHONP,UnsatHC,577.2381601,0.060763336,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8242789.5,0,6838347.5,0,6893560,0,0,0,0,0,0,0,0,0,0
577.0595208,34,15,6,2,0,0,1,0,CHONP,ConHC,578.0667972,-0.042387434,5,0,0,0,0,0,0,0,0,0,0,0,7059830,0,0,0,0,0,8157937.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.0622133,28,18,14,0,0,0,0,0,CHO,ConHC,578.0694897,0.286401769,7,7583415,9100671,8095261.5,7677137,9675687,10030356,7341703.5,7654604,7987518.5,7283277.5,0,0,9641125,9832179,10554287,0,7668030.5,0,0,7116402.5,0,9735920,8487833,8976752,8749930,10928086,10941054,0,7348893.5,0,10510666,11732665,11404211,9469752,9182137,10064645
577.0707863,33,15,5,4,0,0,1,0,CHONP,ConHC,578.0780627,-0.097915961,6,0,0,0,0,0,0,0,0,0,0,0,6699383,0,0,0,0,0,6619887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.0734119,0,0,0,0,0,0,0,0,,None,578.0806883,0,7,9907897,8834429,10241567,9053396,8938408,10591509,7532168,7527625.5,7584064,8888908,0,0,9018528,9258737,10308526,0,8493375,0,0,0,0,8879858,7701405,9054580,8377198.5,9039829,10158716,7947464.5,0,0,9990472,10593973,10050481,8486712,8469433,9749249
577.0959158,35,19,5,2,0,0,1,0,CHONP,ConHC,578.1031923,-0.058880958,7,0,0,0,0,0,0,0,0,0,0,0,9845113,0,0,0,0,0,9499369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.0985726,29,22,13,0,0,0,0,0,CHO,ConHC,578.1058491,0.331590058,5,8699582,9635193,9518627,10142940,9272233,10198295,9109129,8096963,9478467,9685577,7445182.5,0,11467925,9309933,9870252,0,8743232,0,8356474.5,9102970,0,10491638,10220456,9804157,10521465,11300820,10224249,9983179,9370267,9558697,10938691,11871917,11705259,9701175,9006008,8585976
577.1070946,34,19,4,4,0,0,1,0,CHONP,ConHC,578.114371,0.035639897,6,0,0,0,0,0,0,0,0,0,0,0,7618938,0,0,0,0,0,8817383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.1097548,0,0,0,0,0,0,0,0,,None,578.1170313,0,6,9963200,9102712,9080357,10355936,8641449,9323800,7249546,9221312,8171844.5,8868424,8153788,0,8141968,9684715,9845675,6322307.5,8331585,0,6703741.5,9496188,0,9279224,8610732,9189761,9065342,9809876,9405047,8588493,8061594.5,7899816.5,7801153,10262186,9274281,9193271,9325496,10064628
577.1198547,26,26,15,0,0,0,0,0,CHO,Lignin,578.1271312,0.067474114,5,0,0,0,0,6802858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6798974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.1323382,36,23,4,2,0,0,1,0,CHONP,ConHC,578.1396146,-0.122616344,7,0,0,0,0,0,0,0,0,0,0,0,8411516,0,0,0,0,0,7508705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.1349258,30,26,12,0,0,0,0,0,CHO,Lignin,578.1422022,0.387542914,3,0,0,0,0,0,6679834,7859851.5,0,0,0,6488758,0,8305796.5,0,7631784.5,0,6662466,0,0,0,0,7167740,0,7301513.5,0,0,0,9587920,7350937.5,6900391,7549244.5,7171746.5,8434595,7237430,6905783,0
577.1434996,35,23,3,4,0,0,1,0,CHONP,ConHC,578.150776,0.001890298,7,0,0,0,0,0,0,0,0,0,0,0,6883709,0,0,0,0,0,6646494.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.1460339,0,0,0,0,0,0,0,0,,None,578.1533103,0,5,0,0,0,0,0,0,0,6798519.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6763447,0
577.1562626,27,30,14,0,0,0,0,0,CHO,Lignin,578.1635391,0.028745813,6,0,0,0,6921454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.1897187,32,34,8,0,0,1,0,0,CHOS,Lignin,578.1969952,0.767200925,2,0,6710635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6901388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577.2262704,33,38,7,0,0,1,0,0,CHOS,Lignin,578.2335469,0.479701846,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585427.5,0,6926091,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.0548112,33,14,6,3,0,0,1,0,CHONP,ConHC,579.0620876,-0.113839613,5,0,0,0,0,0,0,0,0,0,0,0,6646214.5,0,0,0,0,0,7784978.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.0575127,27,17,14,1,0,0,0,0,CHON,ConHC,579.0647892,0.198674441,7,8683376,9020643,9207477,8979973,8051671.5,8908129,6717118.5,7308244,7328183.5,7721428.5,0,0,6978278.5,9971269,9517901,0,7184748.5,0,0,0,0,8419219,8119604,7876299.5,7677203.5,9613230,11710964,7476537.5,0,0,9101456,10380681,10138324,8152857,8213403.5,9740714
578.0912926,32,21,8,1,0,1,0,0,CHONS,ConHC,579.0985691,0.376855669,4,0,0,0,0,0,0,0,0,0,0,0,9816521,0,0,0,0,0,8913418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.0939228,28,21,13,1,0,0,0,0,CHON,ConHC,579.1011992,0.156339205,6,11403127,10902749,11427515,11335185,11891673,9844068,10182337,9780171,10609084,10848720,6973909.5,0,10795734,12191294,12462921,0,10277230,0,7388041,10680129,0,10672025,11857219,10431192,10609955,11579308,11055599,11015486,9761374,8788592,12640393,13116798,11909836,10837784,10681242,10502557
578.1023993,0,0,0,0,0,0,0,0,,None,579.1096758,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.1275448,35,22,4,3,0,0,1,0,CHONP,ConHC,579.1348213,-0.049280513,6,0,0,0,0,0,0,0,0,0,0,0,7764428,0,0,0,0,0,8409602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578.1302893,29,25,12,1,0,0,0,0,CHON,Lignin,579.1375658,0.189065197,6,0,8344791.5,6622912,7243292,6693851.5,0,7868098.5,6824898,7254464,8210891.5,6646221,0,7088838,7861816,8211270,0,7730544,0,6976403,8681289,0,8755103,7517522,6728421,8152370,7360427,10043882,7415105.5,6851163.5,6908526,8450178,8273266.5,7695043.5,7450390.5,7766937,8257936.5
